Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Crow Cactus,-98.4827,32.7018,366,8/12/19,0,24.1,31.4,38.8
Crow Cactus,-98.4827,32.7018,366,8/13/19,0,24.5,31.7,38.9
Crow Cactus,-98.4827,32.7018,366,8/14/19,0,24.3,31.3,38.3
Crow Cactus,-98.4827,32.7018,366,8/15/19,0,21.9,28.7,35.6
Crow Cactus,-98.4827,32.7018,366,8/16/19,0,21.8,29.4,36.9
Crow Cactus,-98.4827,32.7018,366,8/17/19,0,24.2,31.6,39
Crow Cactus,-98.4827,32.7018,366,8/18/19,0,25.6,32.5,39.4
Crow Cactus,-98.4827,32.7018,366,8/19/19,0,25.3,32.1,38.9
Crow Cactus,-98.4827,32.7018,366,8/20/19,0,23.6,30.9,38.2
Crow Cactus,-98.4827,32.7018,366,8/21/19,0,23.4,30.6,37.9
Crow Cactus,-98.4827,32.7018,366,8/22/19,0,23.8,30.7,37.6
Crow Cactus,-98.4827,32.7018,366,8/23/19,0,24.3,30.5,36.7
Crow Cactus,-98.4827,32.7018,366,8/24/19,6.57,21.6,28.7,35.7
Crow Cactus,-98.4827,32.7018,366,8/25/19,0,21.4,27.5,33.7
Crow Cactus,-98.4827,32.7018,366,8/26/19,0,21.8,29.2,36.6
Crow Cactus,-98.4827,32.7018,366,8/27/19,7.82,22.9,31.3,39.7
Crow Cactus,-98.4827,32.7018,366,8/28/19,15.9,20.1,22.8,25.5
Crow Cactus,-98.4827,32.7018,366,8/29/19,0,20.8,26.4,32
Crow Cactus,-98.4827,32.7018,366,8/30/19,0,23,29.4,35.7
Crow Cactus,-98.4827,32.7018,366,8/31/19,1.3,20.1,27.3,34.5
Crow Cactus,-98.4827,32.7018,366,9/1/19,0,20.3,26.6,32.9
Crow Cactus,-98.4827,32.7018,366,9/2/19,0,21.3,27.7,34.1
Crow Cactus,-98.4827,32.7018,366,9/3/19,0,20.4,27.3,34.1
Crow Cactus,-98.4827,32.7018,366,9/4/19,0,20.3,27.4,34.5
Crow Cactus,-98.4827,32.7018,366,9/5/19,0,20.3,27.4,34.5
Crow Cactus,-98.4827,32.7018,366,9/6/19,0,20.3,27.7,35.1
Crow Cactus,-98.4827,32.7018,366,9/7/19,0,21,28.6,36.3
Crow Cactus,-98.4827,32.7018,366,9/8/19,0,21,28.7,36.5
Crow Cactus,-98.4827,32.7018,366,9/9/19,0,21.7,28.7,35.6
Crow Cactus,-98.4827,32.7018,366,9/10/19,0,22.6,28.6,34.5
Crow Cactus,-98.4827,32.7018,366,9/11/19,0,20.8,27.6,34.3
Crow Cactus,-98.4827,32.7018,366,9/12/19,0,21.1,27.2,33.2
Crow Cactus,-98.4827,32.7018,366,9/13/19,0,21.8,28,34.3
Crow Cactus,-98.4827,32.7018,366,9/14/19,0,21,26.9,32.7
Crow Cactus,-98.4827,32.7018,366,9/15/19,0,19.9,27.3,34.7
Crow Cactus,-98.4827,32.7018,366,9/16/19,0,20.1,27.7,35.2
Crow Cactus,-98.4827,32.7018,366,9/17/19,0,20.5,27.6,34.8
Crow Cactus,-98.4827,32.7018,366,9/18/19,0,20.4,27.3,34.2
Crow Cactus,-98.4827,32.7018,366,9/19/19,0,20.3,27.3,34.2
Crow Cactus,-98.4827,32.7018,366,9/20/19,0,20.5,26.1,31.7
Crow Cactus,-98.4827,32.7018,366,9/21/19,0,23.3,29.1,34.9
Crow Cactus,-98.4827,32.7018,366,9/22/19,0,23.9,29,34.1
Crow Cactus,-98.4827,32.7018,366,9/23/19,1.3,23.1,28.5,34
Crow Cactus,-98.4827,32.7018,366,9/24/19,0,22.2,28.3,34.4
Crow Cactus,-98.4827,32.7018,366,9/25/19,0,22.2,28.7,35.2
Crow Cactus,-98.4827,32.7018,366,9/26/19,0,23.6,30,36.5
Crow Cactus,-98.4827,32.7018,366,9/27/19,0.77,23.1,29.4,35.7
Crow Cactus,-98.4827,32.7018,366,9/28/19,0,23,29.3,35.6
Crow Cactus,-98.4827,32.7018,366,9/29/19,0,23.4,28.7,34
Crow Cactus,-98.4827,32.7018,366,9/30/19,0,23.7,28.9,34.1
Crow Cactus,-98.4827,32.7018,366,10/1/19,0,23.3,28.8,34.4
Crow Cactus,-98.4827,32.7018,366,10/2/19,0,22.6,28.3,34
Crow Cactus,-98.4827,32.7018,366,10/3/19,0,21.3,27.8,34.2
Crow Cactus,-98.4827,32.7018,366,10/4/19,0,18.1,26.1,34.2
Crow Cactus,-98.4827,32.7018,366,10/5/19,0,17.6,24.6,31.7
Crow Cactus,-98.4827,32.7018,366,10/6/19,0,20,27.2,34.4
Crow Cactus,-98.4827,32.7018,366,10/7/19,11.53,12.2,23.7,35.1
Crow Cactus,-98.4827,32.7018,366,10/8/19,0,9.1,17.2,25.3
Crow Cactus,-98.4827,32.7018,366,10/9/19,0,9.9,18.3,26.8
Crow Cactus,-98.4827,32.7018,366,10/10/19,0,17.2,24.6,32
Crow Cactus,-98.4827,32.7018,366,10/11/19,10.68,5.7,19.2,32.8
Crow Cactus,-98.4827,32.7018,366,10/12/19,1.46,0.7,8.7,16.6
Crow Cactus,-98.4827,32.7018,366,10/13/19,0,0.4,9.9,19.4
Crow Cactus,-98.4827,32.7018,366,10/14/19,0,11.6,19.8,28
Crow Cactus,-98.4827,32.7018,366,10/15/19,0,17.1,21.3,25.6
Crow Cactus,-98.4827,32.7018,366,10/16/19,0.48,10.6,21.4,32.2
Crow Cactus,-98.4827,32.7018,366,10/17/19,0,6.7,13.6,20.5
Crow Cactus,-98.4827,32.7018,366,10/18/19,0,6.8,15.7,24.7
Crow Cactus,-98.4827,32.7018,366,10/19/19,0.51,9.6,18.6,27.5
Crow Cactus,-98.4827,32.7018,366,10/20/19,0,9.6,18,26.3
Crow Cactus,-98.4827,32.7018,366,10/21/19,8.81,9.2,20.9,32.6
Crow Cactus,-98.4827,32.7018,366,10/22/19,0,4.3,13.3,22.4
Crow Cactus,-98.4827,32.7018,366,10/23/19,0,4.4,13.9,23.5
Crow Cactus,-98.4827,32.7018,366,10/24/19,0,12.8,20.6,28.5
Crow Cactus,-98.4827,32.7018,366,10/25/19,19.92,3.9,11,18
Crow Cactus,-98.4827,32.7018,366,10/26/19,1,3.9,5.6,7.3
Crow Cactus,-98.4827,32.7018,366,10/27/19,0,4.9,13.2,21.6
Crow Cactus,-98.4827,32.7018,366,10/28/19,0,4.6,15.7,26.7
Crow Cactus,-98.4827,32.7018,366,10/29/19,0,4.3,6.7,9.2
Crow Cactus,-98.4827,32.7018,366,10/30/19,6.52,3.1,4,4.9
Crow Cactus,-98.4827,32.7018,366,10/31/19,0.56,-3.8,0.1,4
Crow Cactus,-98.4827,32.7018,366,11/1/19,0,-4.9,3.1,11
Crow Cactus,-98.4827,32.7018,366,11/2/19,0,-1.7,8.5,18.7
Crow Cactus,-98.4827,32.7018,366,11/3/19,0,1.3,9,16.6
Crow Cactus,-98.4827,32.7018,366,11/4/19,0,4.2,12.8,21.4
Crow Cactus,-98.4827,32.7018,366,11/5/19,0,7.9,17.8,27.7
Crow Cactus,-98.4827,32.7018,366,11/6/19,0,9.9,13.5,17.1
Crow Cactus,-98.4827,32.7018,366,11/7/19,68.51,11.3,17.5,23.8
Crow Cactus,-98.4827,32.7018,366,11/8/19,8.49,2.5,5.4,8.3
Crow Cactus,-98.4827,32.7018,366,11/9/19,0,2.4,7.3,12.1
Crow Cactus,-98.4827,32.7018,366,11/10/19,0,4,13.4,22.8
Crow Cactus,-98.4827,32.7018,366,11/11/19,0,9.8,17.1,24.3
Crow Cactus,-98.4827,32.7018,366,11/12/19,0.68,-6.9,4.4,15.7
Crow Cactus,-98.4827,32.7018,366,11/13/19,0,-7.5,-2.4,2.7
Crow Cactus,-98.4827,32.7018,366,11/14/19,0,-3.8,3.1,10.1
Crow Cactus,-98.4827,32.7018,366,11/15/19,0,-1.5,6.2,13.9
Crow Cactus,-98.4827,32.7018,366,11/16/19,0,-1.8,7.4,16.5
Crow Cactus,-98.4827,32.7018,366,11/17/19,0,2.2,10.3,18.5
Crow Cactus,-98.4827,32.7018,366,11/18/19,0,2.4,10.4,18.4
Crow Cactus,-98.4827,32.7018,366,11/19/19,0,2.3,12.8,23.2
Crow Cactus,-98.4827,32.7018,366,11/20/19,0,5.3,15.8,26.3
Crow Cactus,-98.4827,32.7018,366,11/21/19,0.84,15.5,20.4,25.3
Crow Cactus,-98.4827,32.7018,366,11/22/19,4.3,5.9,12.9,19.9
Crow Cactus,-98.4827,32.7018,366,11/23/19,0.53,-0.6,3.4,7.3
Crow Cactus,-98.4827,32.7018,366,11/24/19,0,-1,6.4,13.7
Crow Cactus,-98.4827,32.7018,366,11/25/19,0,0.7,11.5,22.3
Crow Cactus,-98.4827,32.7018,366,11/26/19,0,10,15.7,21.3
Crow Cactus,-98.4827,32.7018,366,11/27/19,0,2.8,14.7,26.5
Crow Cactus,-98.4827,32.7018,366,11/28/19,12.74,1.9,5.5,9
Crow Cactus,-98.4827,32.7018,366,11/29/19,5.51,4,5.5,7.1
Crow Cactus,-98.4827,32.7018,366,11/30/19,2.48,7.2,13.8,20.4
Crow Cactus,-98.4827,32.7018,366,12/1/19,0,3.7,11.7,19.7
Crow Cactus,-98.4827,32.7018,366,12/2/19,0,0.4,7,13.5
Crow Cactus,-98.4827,32.7018,366,12/3/19,0,-0.3,7.7,15.7
Crow Cactus,-98.4827,32.7018,366,12/4/19,0,2.6,11.3,20.1
Crow Cactus,-98.4827,32.7018,366,12/5/19,0,2.7,11.4,20.1
Crow Cactus,-98.4827,32.7018,366,12/6/19,0,9.1,17.8,26.5
Crow Cactus,-98.4827,32.7018,366,12/7/19,0,1.4,8.5,15.7
Crow Cactus,-98.4827,32.7018,366,12/8/19,0,0.5,9.2,17.8
Crow Cactus,-98.4827,32.7018,366,12/9/19,0,8.7,16.1,23.5
Crow Cactus,-98.4827,32.7018,366,12/10/19,13.22,1,11.3,21.6
Crow Cactus,-98.4827,32.7018,366,12/11/19,1.24,-2.2,2.5,7.2
Crow Cactus,-98.4827,32.7018,366,12/12/19,0,-2.1,5,12
Crow Cactus,-98.4827,32.7018,366,12/13/19,0,1.3,8.6,15.9
Crow Cactus,-98.4827,32.7018,366,12/14/19,0,2.6,10.5,18.3
Crow Cactus,-98.4827,32.7018,366,12/15/19,0,2,10.4,18.9
Crow Cactus,-98.4827,32.7018,366,12/16/19,0,1.4,10.5,19.6
Crow Cactus,-98.4827,32.7018,366,12/17/19,0,-2.6,1.7,6.1
Crow Cactus,-98.4827,32.7018,366,12/18/19,0,-4.5,2.6,9.8
Crow Cactus,-98.4827,32.7018,366,12/19/19,0,-3.5,5.7,15
Crow Cactus,-98.4827,32.7018,366,12/20/19,0,-2.3,5.9,14.1
Crow Cactus,-98.4827,32.7018,366,12/21/19,0,2.5,8.1,13.7
Crow Cactus,-98.4827,32.7018,366,12/22/19,0,-1.5,4.3,10
Crow Cactus,-98.4827,32.7018,366,12/23/19,0,-2,6.2,14.4
Crow Cactus,-98.4827,32.7018,366,12/24/19,0,0,10.5,20.9
Crow Cactus,-98.4827,32.7018,366,12/25/19,0,3.2,13.2,23.3
Crow Cactus,-98.4827,32.7018,366,12/26/19,0,7.2,13.7,20.1
Crow Cactus,-98.4827,32.7018,366,12/27/19,0,8.8,14.1,19.2
Crow Cactus,-98.4827,32.7018,366,12/28/19,3.09,12.2,15.7,19.1
Crow Cactus,-98.4827,32.7018,366,12/29/19,12.5,4.1,10.3,16.4
Crow Cactus,-98.4827,32.7018,366,12/30/19,0,-0.8,4.7,10.1
Crow Cactus,-98.4827,32.7018,366,12/31/19,0,-1.9,4.8,11.4
,,,,,,,,
Crow Cattle,-98.487,32.7086,376,1/1/19,0,0.1,8.1,16.1
Crow Cattle,-98.487,32.7086,376,1/2/19,0,-2.5,-1.2,0.1
Crow Cattle,-98.487,32.7086,376,1/3/19,5.3,-2.5,-1.3,-0.1
Crow Cattle,-98.487,32.7086,376,1/4/19,1.54,-0.2,1.4,3
Crow Cattle,-98.487,32.7086,376,1/5/19,0,-0.7,8,16.7
Crow Cattle,-98.487,32.7086,376,1/6/19,0,0.3,11.3,22.2
Crow Cattle,-98.487,32.7086,376,1/7/19,0,6.7,13.1,19.5
Crow Cattle,-98.487,32.7086,376,1/8/19,0,6.1,13.7,21.2
Crow Cattle,-98.487,32.7086,376,1/9/19,0,3.2,10.4,17.5
Crow Cattle,-98.487,32.7086,376,1/10/19,0,2.8,8,13.2
Crow Cattle,-98.487,32.7086,376,1/11/19,0.61,6.4,10.1,13.7
Crow Cattle,-98.487,32.7086,376,1/12/19,9.45,4.7,8.6,12.5
Crow Cattle,-98.487,32.7086,376,1/13/19,0,0.2,3.9,7.7
Crow Cattle,-98.487,32.7086,376,1/14/19,0,-0.2,1.4,3
Crow Cattle,-98.487,32.7086,376,1/15/19,0,0.3,4.2,8.2
Crow Cattle,-98.487,32.7086,376,1/16/19,0,4.8,8.2,11.6
Crow Cattle,-98.487,32.7086,376,1/17/19,0,7,12.8,18.5
Crow Cattle,-98.487,32.7086,376,1/18/19,0,3.6,9.4,15.1
Crow Cattle,-98.487,32.7086,376,1/19/19,0.34,1.7,12.9,24.1
Crow Cattle,-98.487,32.7086,376,1/20/19,0,-5.4,0.5,6.3
Crow Cattle,-98.487,32.7086,376,1/21/19,0,-5.7,2.9,11.4
Crow Cattle,-98.487,32.7086,376,1/22/19,0,2.6,9.9,17.1
Crow Cattle,-98.487,32.7086,376,1/23/19,0,-3.3,6.8,16.9
Crow Cattle,-98.487,32.7086,376,1/24/19,0,-4,2.8,9.7
Crow Cattle,-98.487,32.7086,376,1/25/19,0,-4,5.5,15.1
Crow Cattle,-98.487,32.7086,376,1/26/19,0,-4,3.8,11.5
Crow Cattle,-98.487,32.7086,376,1/27/19,0,-3.3,5.5,14.3
Crow Cattle,-98.487,32.7086,376,1/28/19,0,-1.5,7.2,15.9
Crow Cattle,-98.487,32.7086,376,1/29/19,0,-4.8,4.9,14.6
Crow Cattle,-98.487,32.7086,376,1/30/19,0,-5,1.2,7.4
Crow Cattle,-98.487,32.7086,376,1/31/19,0,0.8,6.5,12.3
Crow Cattle,-98.487,32.7086,376,2/1/19,0,6.9,11.2,15.5
Crow Cattle,-98.487,32.7086,376,2/2/19,0,11.6,14.6,17.6
Crow Cattle,-98.487,32.7086,376,2/3/19,0,12.1,15.9,19.6
Crow Cattle,-98.487,32.7086,376,2/4/19,0,13,18.7,24.4
Crow Cattle,-98.487,32.7086,376,2/5/19,0,12.2,19.6,27
Crow Cattle,-98.487,32.7086,376,2/6/19,2.76,14.6,20,25.5
Crow Cattle,-98.487,32.7086,376,2/7/19,3.1,4,14.4,24.9
Crow Cattle,-98.487,32.7086,376,2/8/19,0,-6.2,0,6.2
Crow Cattle,-98.487,32.7086,376,2/9/19,0,-6.2,-2.1,2
Crow Cattle,-98.487,32.7086,376,2/10/19,0.92,0.6,2,3.3
Crow Cattle,-98.487,32.7086,376,2/11/19,3.41,1.8,5.5,9.2
Crow Cattle,-98.487,32.7086,376,2/12/19,3.24,3.6,8.5,13.4
Crow Cattle,-98.487,32.7086,376,2/13/19,0,-1,6.3,13.6
Crow Cattle,-98.487,32.7086,376,2/14/19,0,0.2,9,17.8
Crow Cattle,-98.487,32.7086,376,2/15/19,0,8.7,18,27.3
Crow Cattle,-98.487,32.7086,376,2/16/19,0,-1.4,11,23.4
Crow Cattle,-98.487,32.7086,376,2/17/19,0,-1.5,4.9,11.3
Crow Cattle,-98.487,32.7086,376,2/18/19,0,-0.9,5.7,12.3
Crow Cattle,-98.487,32.7086,376,2/19/19,0,-1,1.8,4.6
Crow Cattle,-98.487,32.7086,376,2/20/19,3.23,0.2,1.3,2.4
Crow Cattle,-98.487,32.7086,376,2/21/19,0,-0.1,7.2,14.4
Crow Cattle,-98.487,32.7086,376,2/22/19,0.53,5.1,8.4,11.8
Crow Cattle,-98.487,32.7086,376,2/23/19,0.57,6.8,9.1,11.5
Crow Cattle,-98.487,32.7086,376,2/24/19,0,-0.5,9.4,19.2
Crow Cattle,-98.487,32.7086,376,2/25/19,0,-1.7,6.4,14.5
Crow Cattle,-98.487,32.7086,376,2/26/19,0,2.1,10.3,18.5
Crow Cattle,-98.487,32.7086,376,2/27/19,0,10.3,15.6,21
Crow Cattle,-98.487,32.7086,376,2/28/19,0,-3.6,7.5,18.5
Crow Cattle,-98.487,32.7086,376,3/1/19,0,-3.2,1.4,6
Crow Cattle,-98.487,32.7086,376,3/2/19,0,0.2,4.9,9.7
Crow Cattle,-98.487,32.7086,376,3/3/19,1.19,0.8,2.2,3.7
Crow Cattle,-98.487,32.7086,376,3/4/19,0,-7.8,-2.8,2.2
Crow Cattle,-98.487,32.7086,376,3/5/19,0,-8.2,-4.6,-0.9
Crow Cattle,-98.487,32.7086,376,3/6/19,0,-8.3,-0.8,6.8
Crow Cattle,-98.487,32.7086,376,3/7/19,0,-4.9,4.2,13.3
Crow Cattle,-98.487,32.7086,376,3/8/19,0,5.8,14.1,22.5
Crow Cattle,-98.487,32.7086,376,3/9/19,5.06,11.5,17.8,24.1
Crow Cattle,-98.487,32.7086,376,3/10/19,0,8.3,16.4,24.5
Crow Cattle,-98.487,32.7086,376,3/11/19,2.04,6.8,9,11.1
Crow Cattle,-98.487,32.7086,376,3/12/19,0.58,8.9,11.3,13.8
Crow Cattle,-98.487,32.7086,376,3/13/19,29.68,10.5,15.8,21.1
Crow Cattle,-98.487,32.7086,376,3/14/19,0,8.3,15.9,23.5
Crow Cattle,-98.487,32.7086,376,3/15/19,0,2.7,9.6,16.5
Crow Cattle,-98.487,32.7086,376,3/16/19,0,0,7.1,14.1
Crow Cattle,-98.487,32.7086,376,3/17/19,0,0.2,7.9,15.6
Crow Cattle,-98.487,32.7086,376,3/18/19,0,0.7,9.5,18.4
Crow Cattle,-98.487,32.7086,376,3/19/19,0,1.9,11.1,20.3
Crow Cattle,-98.487,32.7086,376,3/20/19,0,5.7,13.5,21.3
Crow Cattle,-98.487,32.7086,376,3/21/19,0,4.3,11.2,18.1
Crow Cattle,-98.487,32.7086,376,3/22/19,0,4.2,13.7,23.1
Crow Cattle,-98.487,32.7086,376,3/23/19,0,7.9,16.1,24.3
Crow Cattle,-98.487,32.7086,376,3/24/19,0,14.6,19.4,24.3
Crow Cattle,-98.487,32.7086,376,3/25/19,0,10.2,19.4,28.6
Crow Cattle,-98.487,32.7086,376,3/26/19,0,7.1,14.2,21.4
Crow Cattle,-98.487,32.7086,376,3/27/19,0,6.9,14.6,22.2
Crow Cattle,-98.487,32.7086,376,3/28/19,0,10.3,17.6,24.9
Crow Cattle,-98.487,32.7086,376,3/29/19,0,14.5,19.8,25.1
Crow Cattle,-98.487,32.7086,376,3/30/19,0,10.1,16.9,23.7
Crow Cattle,-98.487,32.7086,376,3/31/19,0,1.6,6.8,11.9
Crow Cattle,-98.487,32.7086,376,4/1/19,0,1,6.6,12.2
Crow Cattle,-98.487,32.7086,376,4/2/19,0,3.2,9.7,16.3
Crow Cattle,-98.487,32.7086,376,4/3/19,0,6,14.2,22.5
Crow Cattle,-98.487,32.7086,376,4/4/19,0,10.3,15.3,20.4
Crow Cattle,-98.487,32.7086,376,4/5/19,0,11.3,19,26.8
Crow Cattle,-98.487,32.7086,376,4/6/19,2.23,10.7,19.4,28.1
Crow Cattle,-98.487,32.7086,376,4/7/19,13.52,12.7,17.9,23
Crow Cattle,-98.487,32.7086,376,4/8/19,0,12.7,17.6,22.4
Crow Cattle,-98.487,32.7086,376,4/9/19,0,10.4,18.7,26.9
Crow Cattle,-98.487,32.7086,376,4/10/19,0,11.6,21.3,31.1
Crow Cattle,-98.487,32.7086,376,4/11/19,0,14.9,25,35.1
Crow Cattle,-98.487,32.7086,376,4/12/19,0,3.3,10.6,17.9
Crow Cattle,-98.487,32.7086,376,4/13/19,5.24,3.7,12,20.2
Crow Cattle,-98.487,32.7086,376,4/14/19,23.88,3,6.8,10.5
Crow Cattle,-98.487,32.7086,376,4/15/19,0,4.1,11.9,19.7
Crow Cattle,-98.487,32.7086,376,4/16/19,0,11.7,20,28.2
Crow Cattle,-98.487,32.7086,376,4/17/19,0,15.6,20.1,24.5
Crow Cattle,-98.487,32.7086,376,4/18/19,2.58,13.6,21.9,30.1
Crow Cattle,-98.487,32.7086,376,4/19/19,0,9.6,15.7,21.7
Crow Cattle,-98.487,32.7086,376,4/20/19,0,5.9,12.7,19.5
Crow Cattle,-98.487,32.7086,376,4/21/19,0,7,17.4,27.8
Crow Cattle,-98.487,32.7086,376,4/22/19,0,14.9,21.8,28.8
Crow Cattle,-98.487,32.7086,376,4/23/19,0,16.6,20.8,25
Crow Cattle,-98.487,32.7086,376,4/24/19,74.27,14.8,18.8,22.8
Crow Cattle,-98.487,32.7086,376,4/25/19,5.49,10.4,14,17.5
Crow Cattle,-98.487,32.7086,376,4/26/19,0,10.1,18.5,27
Crow Cattle,-98.487,32.7086,376,4/27/19,0,10.5,17.2,24
Crow Cattle,-98.487,32.7086,376,4/28/19,13.87,15.1,22.6,30.2
Crow Cattle,-98.487,32.7086,376,4/29/19,0,16.6,22.8,29
Crow Cattle,-98.487,32.7086,376,4/30/19,0,17.8,22.3,26.9
Crow Cattle,-98.487,32.7086,376,5/1/19,2.39,20.2,23,25.7
Crow Cattle,-98.487,32.7086,376,5/2/19,37.08,15.2,21.7,28.3
Crow Cattle,-98.487,32.7086,376,5/3/19,4.93,14.5,18.4,22.2
Crow Cattle,-98.487,32.7086,376,5/4/19,43.7,14.6,19.6,24.7
Crow Cattle,-98.487,32.7086,376,5/5/19,0,14,19.2,24.3
Crow Cattle,-98.487,32.7086,376,5/6/19,0,15,20.9,26.7
Crow Cattle,-98.487,32.7086,376,5/7/19,0,18.3,23.1,27.8
Crow Cattle,-98.487,32.7086,376,5/8/19,22.74,16.2,22.4,28.5
Crow Cattle,-98.487,32.7086,376,5/9/19,20.45,14.9,18.8,22.6
Crow Cattle,-98.487,32.7086,376,5/10/19,0,8.4,12.8,17.2
Crow Cattle,-98.487,32.7086,376,5/11/19,18.43,8.7,11.7,14.6
Crow Cattle,-98.487,32.7086,376,5/12/19,6.32,8.5,12.3,16.1
Crow Cattle,-98.487,32.7086,376,5/13/19,0,8.9,16.6,24.2
Crow Cattle,-98.487,32.7086,376,5/14/19,0,13.3,20.4,27.5
Crow Cattle,-98.487,32.7086,376,5/15/19,0,14.5,21,27.5
Crow Cattle,-98.487,32.7086,376,5/16/19,0,16,22.5,29
Crow Cattle,-98.487,32.7086,376,5/17/19,0,18.4,24.1,29.8
Crow Cattle,-98.487,32.7086,376,5/18/19,1.1,20.7,25.1,29.4
Crow Cattle,-98.487,32.7086,376,5/19/19,45.91,13.1,20.8,28.5
Crow Cattle,-98.487,32.7086,376,5/20/19,0,13.9,20.9,27.8
Crow Cattle,-98.487,32.7086,376,5/21/19,15.31,16.6,23.4,30.3
Crow Cattle,-98.487,32.7086,376,5/22/19,0,16,21.7,27.4
Crow Cattle,-98.487,32.7086,376,5/23/19,0,19.9,25.5,31
Crow Cattle,-98.487,32.7086,376,5/24/19,0,23.7,27.4,31.1
Crow Cattle,-98.487,32.7086,376,5/25/19,0,21.3,25.7,30.2
Crow Cattle,-98.487,32.7086,376,5/26/19,0,20.9,25.7,30.5
Crow Cattle,-98.487,32.7086,376,5/27/19,0,21,25.6,30.2
Crow Cattle,-98.487,32.7086,376,5/28/19,0,21.5,25.9,30.3
Crow Cattle,-98.487,32.7086,376,5/29/19,0,22.6,26.5,30.4
Crow Cattle,-98.487,32.7086,376,5/30/19,51.67,16.7,20.6,24.6
Crow Cattle,-98.487,32.7086,376,5/31/19,5.14,16.8,22.4,28.1
Crow Cattle,-98.487,32.7086,376,6/1/19,8.82,16.4,22.6,28.9
Crow Cattle,-98.487,32.7086,376,6/2/19,46.09,17.6,24.6,31.6
Crow Cattle,-98.487,32.7086,376,6/3/19,0.9,18.6,23.2,27.8
Crow Cattle,-98.487,32.7086,376,6/4/19,0,20.7,25.7,30.8
Crow Cattle,-98.487,32.7086,376,6/5/19,1.17,21.1,25.1,29.1
Crow Cattle,-98.487,32.7086,376,6/6/19,18.97,16.6,23.5,30.3
Crow Cattle,-98.487,32.7086,376,6/7/19,1.97,17.2,23.3,29.4
Crow Cattle,-98.487,32.7086,376,6/8/19,0,17.8,23.8,29.8
Crow Cattle,-98.487,32.7086,376,6/9/19,0,19.4,26.1,32.8
Crow Cattle,-98.487,32.7086,376,6/10/19,0,17.7,25.4,33.1
Crow Cattle,-98.487,32.7086,376,6/11/19,0,15.9,20.8,25.7
Crow Cattle,-98.487,32.7086,376,6/12/19,0.88,15.4,20.6,25.8
Crow Cattle,-98.487,32.7086,376,6/13/19,2.3,13.6,20.9,28.2
Crow Cattle,-98.487,32.7086,376,6/14/19,0,14.8,22.3,29.7
Crow Cattle,-98.487,32.7086,376,6/15/19,0,19.7,26.1,32.5
Crow Cattle,-98.487,32.7086,376,6/16/19,0,19.6,26.6,33.6
Crow Cattle,-98.487,32.7086,376,6/17/19,22.64,16.8,23.1,29.3
Crow Cattle,-98.487,32.7086,376,6/18/19,0.47,17.3,24,30.7
Crow Cattle,-98.487,32.7086,376,6/19/19,8.11,18.7,25.6,32.5
Crow Cattle,-98.487,32.7086,376,6/20/19,0,19.8,27.5,35.2
Crow Cattle,-98.487,32.7086,376,6/21/19,0,22.7,29.2,35.7
Crow Cattle,-98.487,32.7086,376,6/22/19,0,25.2,30.1,35
Crow Cattle,-98.487,32.7086,376,6/23/19,0,24.8,27.7,30.6
Crow Cattle,-98.487,32.7086,376,6/24/19,5.63,18.7,26,33.3
Crow Cattle,-98.487,32.7086,376,6/25/19,0,18.1,24.2,30.4
Crow Cattle,-98.487,32.7086,376,6/26/19,0,18.5,25.5,32.5
Crow Cattle,-98.487,32.7086,376,6/27/19,0,20.5,26.1,31.6
Crow Cattle,-98.487,32.7086,376,6/28/19,0,20.8,26.8,32.8
Crow Cattle,-98.487,32.7086,376,6/29/19,0,20.5,27,33.5
Crow Cattle,-98.487,32.7086,376,6/30/19,0,20.1,27.3,34.5
Crow Cattle,-98.487,32.7086,376,7/1/19,0,20.8,26.4,32.1
Crow Cattle,-98.487,32.7086,376,7/2/19,0,21.7,27.3,32.8
Crow Cattle,-98.487,32.7086,376,7/3/19,0,21.8,27.6,33.4
Crow Cattle,-98.487,32.7086,376,7/4/19,0,22.7,28.1,33.5
Crow Cattle,-98.487,32.7086,376,7/5/19,0,23.5,28.4,33.2
Crow Cattle,-98.487,32.7086,376,7/6/19,0,23.9,29,34.1
Crow Cattle,-98.487,32.7086,376,7/7/19,11.4,21.9,28.2,34.5
Crow Cattle,-98.487,32.7086,376,7/8/19,0,22.4,28.4,34.5
Crow Cattle,-98.487,32.7086,376,7/9/19,13.18,21.3,24.9,28.6
Crow Cattle,-98.487,32.7086,376,7/10/19,0,23,29.3,35.7
Crow Cattle,-98.487,32.7086,376,7/11/19,0,21.5,29.4,37.2
Crow Cattle,-98.487,32.7086,376,7/12/19,0,21.7,28,34.4
Crow Cattle,-98.487,32.7086,376,7/13/19,0,18.9,25.7,32.6
Crow Cattle,-98.487,32.7086,376,7/14/19,0,19.6,26,32.3
Crow Cattle,-98.487,32.7086,376,7/15/19,0,20.1,26.6,33
Crow Cattle,-98.487,32.7086,376,7/16/19,0,21,27.7,34.5
Crow Cattle,-98.487,32.7086,376,7/17/19,0,24.1,30.4,36.6
Crow Cattle,-98.487,32.7086,376,7/18/19,0,24.1,29.7,35.3
Crow Cattle,-98.487,32.7086,376,7/19/19,0,24.2,30.1,35.9
Crow Cattle,-98.487,32.7086,376,7/20/19,0,24.2,30.3,36.3
